,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,genre
283,0.766,0.809,1,-6.123,1,0.279,0.0011,0.0,0.168,0.325,130.127,4,2
284,0.8,0.801,6,-6.315,1,0.214,0.592,5.52e-05,0.56,0.684,99.936,4,2
285,0.753,0.605,8,-6.792,1,0.0832,0.0874,2.33e-05,0.169,0.37,112.991,4,2
286,0.77,0.611,11,-7.454,1,0.0348,0.00169,0.0135,0.111,0.896,139.983,4,2
287,0.688,0.127,7,-18.816,1,0.891,0.936,1.32e-05,0.0943,0.377,88.504,4,2
288,0.488,0.792,1,-7.406,1,0.105,0.0439,0.0,0.616,0.718,175.172,4,2
289,0.934,0.65,9,-6.065,0,0.0698,0.13,0.0,0.0902,0.649,135.869,4,2
290,0.76,0.65,7,-9.233,1,0.189,0.00805,0.524,0.0772,0.581,87.433,4,2
291,0.731,0.693,1,-7.372,0,0.0893,0.603,0.0677,0.111,0.798,161.991,4,2
292,0.836,0.595,6,-9.338,1,0.201,0.141,0.00375,0.329,0.762,79.98,4,2
293,0.764,0.508,10,-13.165,0,0.515,0.000347,0.00996,0.0917,0.862,179.257,4,2
294,0.881,0.874,6,-4.505,1,0.139,0.0175,1.14e-06,0.154,0.858,107.891,4,2
295,0.769,0.74,11,-6.579,0,0.378,0.197,0.0,0.171,0.692,94.104,4,2
296,0.894,0.53,9,-9.995,0,0.22,0.121,0.012,0.353,0.627,95.864,4,2
297,0.858,0.625,8,-4.666,1,0.404,0.225,0.0,0.18,0.659,130.05,4,2
298,0.651,0.395,2,-14.123,0,0.35,0.284,0.0,0.377,0.657,83.902,4,2
299,0.782,0.589,1,-4.827,1,0.189,0.148,0.0,0.164,0.869,90.438,4,2
300,0.662,0.633,1,-7.172,1,0.259,0.134,0.0,0.0797,0.432,81.985,4,2
301,0.804,0.582,5,-10.401,1,0.266,0.439,0.0,0.11,0.461,120.1,4,2
302,0.808,0.445,9,-8.134,1,0.0402,0.467,0.0,0.113,0.921,144.963,4,2
303,0.423,0.573,11,-7.368,0,0.333,0.116,0.0,0.168,0.379,84.221,5,2
304,0.957,0.515,0,-6.995,1,0.502,0.00235,0.0,0.0837,0.159,129.895,4,2
305,0.759,0.71,10,-5.242,1,0.111,0.259,0.191,0.456,0.5,120.993,4,2
306,0.81,0.75,7,-8.225,1,0.363,0.0298,0.0,0.103,0.348,130.096,4,2
307,0.55,0.879,8,-5.623,0,0.286,0.0296,0.0,0.375,0.1,140.686,4,2
308,0.775,0.604,2,-12.625,1,0.222,0.0252,0.0,0.0633,0.697,142.04,4,2
309,0.638,0.353,5,-14.28,0,0.0285,0.694,1.5e-06,0.138,0.428,98.697,4,2
310,0.692,0.708,0,-6.257,1,0.271,0.0143,0.0,0.0938,0.563,95.022,4,2
311,0.928,0.528,8,-8.375,1,0.293,0.019,0.000304,0.115,0.259,100.059,4,2
312,0.744,0.803,7,-6.445,1,0.202,0.0259,0.0,0.555,0.574,94.088,4,2
313,0.831,0.636,3,-8.827,0,0.346,0.389,0.0,0.0925,0.749,134.923,4,2
314,0.87,0.548,1,-8.193,1,0.332,0.0304,0.00334,0.0826,0.77,163.93,4,2
315,0.83,0.725,11,-7.128,0,0.36,0.055,0.0,0.065,0.725,160.132,4,2
316,0.752,0.563,3,-8.066,0,0.209,0.146,0.0,0.103,0.551,145.05,4,2
317,0.823,0.611,8,-8.899,0,0.136,0.127,4.08e-06,0.206,0.872,119.569,4,2
318,0.412,0.835,1,-6.081,1,0.228,0.14,0.00159,0.587,0.372,138.509,4,2
319,0.732,0.665,8,-6.851,0,0.0584,0.117,0.000132,0.108,0.775,139.594,4,2
320,0.627,0.681,1,-4.468,1,0.366,0.0881,0.0,0.378,0.369,173.143,4,2
321,0.789,0.582,6,-9.511,0,0.223,0.406,0.0239,0.693,0.379,90.058,4,2
322,0.494,0.647,4,-8.424,0,0.375,0.019,0.0,0.113,0.338,158.599,4,2
323,0.939,0.675,0,-7.232,1,0.211,0.0915,0.0,0.0565,0.795,96.918,4,2
324,0.557,0.498,5,-9.094,1,0.11,0.406,0.0,0.148,0.793,132.274,4,2
325,0.885,0.466,1,-6.128,1,0.282,0.0396,0.0,0.127,0.272,75.014,4,2
326,0.77,0.58,4,-6.371,1,0.0461,0.0136,0.0,0.111,0.202,115.98,4,2
327,0.934,0.873,1,-4.707,1,0.309,0.00488,0.0,0.0832,0.721,139.997,4,2
328,0.766,0.385,9,-14.029,1,0.392,0.249,0.0,0.119,0.375,100.022,4,2
329,0.762,0.701,8,-3.541,1,0.0286,0.235,0.000158,0.123,0.742,110.968,4,2
330,0.607,0.704,1,-4.433,1,0.225,0.0214,0.0,0.0858,0.338,183.904,4,2
331,0.579,0.669,9,-8.448,0,0.0451,0.394,5.49e-06,0.187,0.485,97.051,4,2
332,0.914,0.586,6,-8.435,0,0.33,0.00203,1.58e-06,0.0992,0.655,116.371,4,2
333,0.582,0.846,8,-5.053,0,0.358,0.215,0.0,0.419,0.885,86.809,5,2
334,0.669,0.687,6,-5.782,0,0.12,0.009,0.0,0.508,0.335,91.969,4,2
335,0.92,0.833,1,-3.18,1,0.253,0.0277,0.0,0.0596,0.645,141.034,4,2
336,0.598,0.683,4,-6.588,0,0.054,0.0152,0.0,0.319,0.122,135.982,5,2
337,0.689,0.62,6,-7.684,1,0.295,0.00159,0.0,0.623,0.452,75.488,4,2
338,0.89,0.716,1,-9.673,1,0.296,0.174,0.000589,0.0657,0.656,99.987,4,2
339,0.821,0.64,5,-8.357,1,0.288,0.0698,1.64e-06,0.12,0.357,150.091,4,2
340,0.763,0.84,8,-3.704,1,0.0929,0.0346,0.0,0.0601,0.748,92.477,4,2
341,0.748,0.411,8,-6.06,0,0.0489,0.0532,0.0117,0.115,0.339,91.941,4,2
342,0.77,0.574,1,-5.525,1,0.106,0.0617,0.0,0.104,0.104,98.962,3,2
343,0.841,0.535,10,-12.194,0,0.365,0.0811,0.0035,0.112,0.686,93.434,4,2
344,0.834,0.888,7,-3.944,1,0.222,0.00308,0.0,0.288,0.563,114.92,4,2
345,0.7,0.373,8,-10.277,1,0.03,0.174,6.08e-06,0.179,0.329,107.082,4,2
346,0.584,0.859,8,-5.616,1,0.121,0.0144,0.0,0.847,0.369,77.005,4,2
347,0.584,0.561,11,-8.742,0,0.333,0.0121,0.0,0.136,0.579,74.106,4,2
348,0.774,0.502,5,-8.36,0,0.0891,0.598,0.0,0.0945,0.746,145.061,4,2
349,0.842,0.545,1,-5.993,1,0.172,0.625,0.00164,0.103,0.466,97.897,4,2
350,0.727,0.974,4,-2.261,0,0.0664,0.103,0.000532,0.174,0.965,79.526,4,2
351,0.745,0.102,2,-19.061,1,0.937,0.982,0.0,0.124,0.371,88.247,4,2
352,0.787,0.623,10,-18.273,0,0.178,0.19,4.55e-06,0.107,0.818,109.906,4,2
353,0.529,0.593,1,-8.393,1,0.474,0.0598,0.0,0.135,0.196,65.065,4,2
354,0.601,0.893,7,-7.784,1,0.0381,0.00839,4.09e-05,0.244,0.815,95.837,4,2
355,0.901,0.656,4,-7.452,0,0.277,0.0807,0.0,0.181,0.599,119.956,4,2
356,0.212,0.383,10,-10.071,1,0.0347,0.723,0.0,0.299,0.452,173.79,3,2
357,0.843,0.535,6,-8.922,1,0.507,0.403,0.0,0.101,0.409,73.063,4,2
358,0.965,0.857,11,-8.458,0,0.17,0.00131,0.0,0.0726,0.951,127.656,4,2
359,0.529,0.691,5,-5.7,0,0.227,0.0221,0.0,0.134,0.417,80.344,4,2
360,0.608,0.354,2,-13.115,1,0.33,0.338,0.0,0.351,0.22,94.9,4,2
361,0.548,0.847,1,-3.237,1,0.186,0.0622,0.0,0.0816,0.1,171.447,4,2
362,0.598,0.427,7,-8.764,0,0.0317,0.0546,5.83e-06,0.21,0.0605,76.469,4,2
363,0.843,0.553,11,-3.198,0,0.437,0.236,0.0,0.0523,0.63,93.383,4,2
364,0.695,0.343,5,-10.798,1,0.0432,0.0743,1.04e-06,0.107,0.229,85.84,4,2
365,0.959,0.394,0,-8.687,0,0.437,0.152,1.38e-06,0.105,0.51,121.008,4,2
366,0.799,0.686,11,-5.691,0,0.268,0.131,0.0,0.202,0.5,113.989,4,2
367,0.755,0.345,6,-16.454,0,0.0793,0.12,0.905,0.111,0.235,101.833,4,2
368,0.603,0.875,11,-5.684,0,0.0901,0.0686,0.0,0.483,0.771,82.928,4,2
369,0.542,0.733,9,-6.815,1,0.52,0.588,0.0,0.113,0.496,89.988,4,2
370,0.855,0.792,2,-4.949,1,0.143,0.552,0.0,0.17,0.623,142.965,4,2
371,0.832,0.629,10,-8.245,1,0.344,0.225,0.000481,0.0713,0.52,130.062,4,2
372,0.76,0.531,5,-8.728,0,0.298,0.276,0.0,0.15,0.508,100.027,4,2
373,0.812,0.639,8,-4.639,0,0.442,0.346,0.0,0.582,0.682,138.961,4,2
374,0.75,0.706,7,-7.461,1,0.156,0.088,0.0,0.535,0.59,93.603,4,2
375,0.477,0.727,2,-4.053,1,0.286,0.000866,0.0,0.108,0.227,150.062,4,2
376,0.831,0.727,8,-3.657,0,0.169,0.447,0.0,0.111,0.703,125.068,4,2
377,0.884,0.677,1,-5.603,1,0.283,0.0778,0.0,0.0732,0.584,101.868,4,2
378,0.57,0.431,9,-8.685,0,0.178,0.583,0.0,0.105,0.433,154.918,4,2
379,0.652,0.91,4,-5.935,1,0.362,0.0319,0.0,0.0307,0.734,89.934,4,2
380,0.421,0.566,1,-9.849,1,0.245,0.337,0.0,0.107,0.128,140.275,4,2
381,0.629,0.696,2,-4.848,0,0.332,0.52,0.0,0.134,0.752,144.322,4,2
382,0.836,0.823,11,-3.513,0,0.0583,0.00343,0.472,0.0665,0.896,139.968,4,2
383,0.907,0.393,4,-7.636,0,0.0539,0.451,1.35e-06,0.135,0.202,104.949,4,2
384,0.842,0.59,4,-5.196,0,0.347,0.0677,0.0,0.0591,0.667,156.005,4,2
385,0.663,0.351,5,-12.064,0,0.39,0.406,0.0,0.147,0.477,118.505,4,2
386,0.734,0.64,8,-8.273,1,0.395,0.124,4.86e-05,0.11,0.452,117.666,5,2
387,0.543,0.481,1,-7.127,0,0.276,0.608,0.0,0.104,0.124,83.03,4,2
388,0.664,0.655,10,-7.327,0,0.0461,0.059,2.4e-05,0.17,0.13,129.987,4,2
389,0.858,0.525,0,-7.332,1,0.148,0.0443,0.00738,0.197,0.351,170.875,4,2
390,0.85,0.853,5,-5.139,0,0.201,0.147,0.000492,0.222,0.832,101.394,4,2
391,0.674,0.672,10,-5.507,0,0.264,0.139,0.0,0.0868,0.559,180.115,4,2
392,0.735,0.844,1,-5.215,1,0.167,0.142,0.0,0.319,0.742,156.069,4,2
393,0.448,0.748,5,-8.301,0,0.213,0.0356,2.27e-05,0.127,0.599,99.804,4,2
394,0.897,0.371,1,-5.019,1,0.368,0.0904,0.0,0.325,0.441,81.008,4,2
395,0.648,0.75,1,-5.718,1,0.246,0.0483,0.0,0.752,0.628,93.1,4,2
396,0.825,0.512,9,-7.679,1,0.139,0.0204,0.0,0.312,0.537,101.986,4,2
397,0.797,0.713,2,-4.384,1,0.279,0.0696,0.0,0.0694,0.464,130.059,4,2
398,0.762,0.592,2,-6.016,1,0.173,0.453,0.0,0.123,0.583,100.012,4,2
399,0.924,0.523,0,-6.362,1,0.132,0.011,0.0,0.17,0.144,131.892,4,2
400,0.617,0.772,9,-5.043,0,0.038,0.0468,0.0,0.147,0.42,134.976,4,2
401,0.808,0.745,10,-5.26,0,0.342,0.145,0.0,0.292,0.829,165.995,4,2
402,0.76,0.738,1,-6.492,1,0.368,0.268,0.0,0.359,0.873,91.359,4,2
403,0.86,0.861,6,-7.131,0,0.307,0.0361,4.07e-05,0.113,0.79,143.184,4,2
404,0.883,0.674,11,-8.043,0,0.357,0.21,0.0,0.0678,0.73,141.02,4,2
405,0.613,0.64,10,-7.346,1,0.177,0.00906,0.0,0.11,0.496,160.105,4,2
406,0.6,0.723,6,-4.928,0,0.158,0.109,0.0,0.167,0.463,149.881,4,2
407,0.686,0.735,2,-4.616,1,0.264,0.00921,0.00066,0.342,0.0596,171.355,4,2
408,0.613,0.631,4,-6.965,1,0.12,0.0663,0.0,0.169,0.33,149.992,4,2
409,0.586,0.927,11,-4.077,0,0.194,0.00924,1.85e-06,0.344,0.528,73.023,4,2
410,0.53,0.308,1,-11.618,0,0.424,0.292,0.83,0.0837,0.346,212.049,3,2
411,0.566,0.899,2,-4.857,1,0.481,0.143,0.0,0.137,0.698,160.065,4,2
412,0.506,0.473,5,-9.79,1,0.331,0.0229,0.0,0.15,0.199,100.535,5,2
413,0.831,0.635,9,-10.896,1,0.281,0.285,0.0,0.142,0.799,98.116,4,2
414,0.555,0.983,10,-1.597,0,0.0738,0.0558,0.213,0.123,0.411,144.053,4,2
415,0.594,0.672,10,-5.849,0,0.126,0.436,0.0,0.26,0.221,120.816,4,2
416,0.886,0.708,10,-4.391,0,0.36,0.176,1.53e-05,0.328,0.533,145.967,4,2
417,0.817,0.584,7,-9.785,1,0.174,0.432,0.00609,0.225,0.501,99.947,4,2
418,0.806,0.698,0,-6.483,1,0.4,0.123,0.0,0.443,0.738,147.07,4,2
419,0.739,0.668,7,-7.253,1,0.318,0.0539,0.0,0.0981,0.56,80.025,4,2
420,0.867,0.646,1,-4.674,0,0.288,0.303,0.0,0.279,0.67,88.634,4,2
421,0.566,0.622,4,-5.912,1,0.369,0.312,0.0,0.238,0.347,185.08,4,2
422,0.652,0.803,9,-4.116,0,0.238,0.0165,0.0,0.307,0.661,95.025,4,2
423,0.871,0.451,0,-7.939,1,0.362,0.0408,0.0,0.0797,0.766,94.959,4,2
424,0.759,0.756,4,-8.145,0,0.266,0.0903,2.36e-06,0.265,0.613,87.059,4,2
425,0.883,0.446,8,-8.723,0,0.296,0.0253,0.0,0.103,0.463,92.95,4,2
426,0.801,0.842,1,-5.245,1,0.329,0.0826,0.0,0.263,0.791,138.426,4,2
427,0.704,0.803,7,-4.77,1,0.351,0.165,0.0,0.54,0.529,124.087,4,2
428,0.89,0.509,5,-10.331,1,0.318,0.35,0.0,0.111,0.652,122.011,4,2
429,0.582,0.465,1,-11.032,0,0.0555,0.0591,0.0,0.267,0.33,147.959,4,2
430,0.408,0.242,0,-15.35,1,0.0328,0.538,0.0706,0.0931,0.364,131.152,3,2
431,0.598,0.618,5,-10.013,1,0.047,0.54,0.000546,0.951,0.422,103.099,4,2
432,0.859,0.714,5,-4.502,1,0.267,0.186,0.0,0.0826,0.92,73.964,4,2
433,0.416,0.877,2,-5.518,1,0.402,0.159,0.0,0.335,0.594,83.724,4,2
434,0.92,0.424,9,-5.24,1,0.226,0.00418,1.62e-06,0.164,0.116,134.975,4,2
435,0.565,0.644,6,-8.116,1,0.0696,0.426,0.0,0.264,0.633,97.716,4,2
436,0.695,0.503,8,-10.262,1,0.234,0.248,0.0,0.105,0.598,80.826,4,2
437,0.743,0.56,11,-9.989,0,0.261,0.175,0.0,0.286,0.634,142.038,4,2
438,0.658,0.936,5,-5.105,0,0.3,0.172,0.0,0.321,0.711,95.439,4,2
439,0.856,0.427,2,-13.297,1,0.365,0.0958,0.0,0.1,0.774,144.118,4,2
440,0.913,0.351,10,-13.57,0,0.354,0.0102,0.0,0.401,0.727,91.499,4,2
441,0.605,0.583,0,-5.068,0,0.294,0.357,0.0,0.314,0.534,92.713,4,2
442,0.634,0.845,11,-5.058,0,0.352,0.00602,5.29e-06,0.0598,0.929,94.0,4,2
443,0.803,0.738,0,-4.946,1,0.294,0.528,0.0,0.112,0.323,139.948,4,2
444,0.565,0.47,1,-8.715,1,0.493,0.0821,0.0016,0.189,0.194,159.998,4,2
445,0.777,0.482,7,-8.411,1,0.109,0.00734,0.0,0.237,0.532,76.487,4,2
446,0.69,0.514,8,-11.81,0,0.328,0.0975,0.497,0.346,0.307,72.791,4,2
447,0.484,0.659,0,-6.465,1,0.193,0.0467,0.919,0.0646,0.379,174.619,5,2
448,0.52,0.848,0,-5.508,0,0.363,0.0232,0.0,0.0532,0.218,118.528,3,2
449,0.695,0.891,10,-3.412,0,0.0935,0.292,0.0,0.55,0.891,99.998,4,2
450,0.461,0.683,1,-6.737,1,0.111,0.269,0.0,0.339,0.624,86.888,4,2
451,0.861,0.597,1,-8.667,1,0.285,0.139,0.0,0.084,0.742,104.976,4,2
452,0.797,0.75,0,-9.369,1,0.247,0.533,0.108,0.095,0.74,177.87,4,2
453,0.755,0.556,6,-9.535,0,0.332,0.0481,0.0,0.297,0.504,140.028,4,2
454,0.773,0.645,8,-7.928,1,0.299,0.102,0.0,0.0469,0.465,141.982,4,2
455,0.804,0.77,10,-6.699,0,0.0438,0.00203,2.04e-05,0.0591,0.873,159.988,4,2
456,0.914,0.698,9,-8.619,1,0.0541,0.00631,0.000295,0.0575,0.613,99.034,4,2
457,0.833,0.727,2,-5.387,1,0.198,0.0485,0.0,0.12,0.414,104.985,4,2
458,0.97,0.241,10,-19.112,0,0.44,0.0246,0.0,0.153,0.614,127.056,4,2
459,0.751,0.576,6,-6.807,0,0.0423,0.0427,7.72e-05,0.126,0.282,149.954,4,2
460,0.384,0.149,9,-11.051,0,0.0304,0.952,2.06e-06,0.115,0.219,141.192,4,2
461,0.824,0.905,7,-4.861,1,0.133,0.302,0.0,0.289,0.921,116.026,4,2
462,0.85,0.66,3,-6.323,1,0.193,0.386,0.00235,0.0449,0.926,115.076,4,2
463,0.614,0.924,1,-7.08,1,0.343,0.102,0.0,0.0402,0.647,95.786,4,2
464,0.77,0.664,7,-4.646,1,0.205,0.242,0.0,0.0829,0.597,77.047,4,2
465,0.908,0.696,9,-5.18,1,0.264,0.0213,4.06e-05,0.0747,0.287,102.032,4,2
466,0.903,0.52,10,-8.534,1,0.237,0.173,0.0,0.0759,0.824,141.968,4,2
467,0.713,0.146,3,-14.163,1,0.54,0.784,0.0,0.212,0.474,89.267,5,2
468,0.807,0.617,9,-6.137,1,0.305,0.299,0.0,0.264,0.775,170.634,4,2
469,0.352,0.758,9,-2.491,0,0.0434,0.536,0.0,0.161,0.653,84.281,4,2
470,0.849,0.803,6,-6.775,1,0.275,0.0502,4.94e-06,0.24,0.738,90.873,4,2
471,0.834,0.469,6,-13.752,1,0.175,0.0994,0.0,0.228,0.583,100.021,4,2
472,0.835,0.447,6,-14.901,1,0.22,0.155,0.00876,0.108,0.839,113.082,4,2
473,0.877,0.594,2,-7.009,0,0.525,0.104,0.0,0.219,0.63,153.012,4,2
474,0.833,0.918,10,-3.053,1,0.176,0.177,0.0,0.0535,0.646,82.774,4,2
475,0.896,0.78,1,-3.547,1,0.202,0.0828,0.0,0.0857,0.85,106.032,4,2
476,0.806,0.501,9,-7.096,0,0.168,0.065,0.0,0.125,0.345,160.03,4,2
477,0.528,0.816,7,-6.841,1,0.265,0.464,0.0,0.146,0.773,165.97,4,2
478,0.859,0.625,9,-4.234,0,0.13,0.0296,0.0,0.0537,0.71,102.072,4,2
479,0.508,0.808,0,-5.197,1,0.253,0.121,0.0,0.379,0.558,81.781,4,2
480,0.824,0.555,1,-5.817,1,0.05,0.00337,6.42e-06,0.217,0.0611,120.002,4,2
481,0.749,0.592,9,-7.04,0,0.0382,0.0427,0.0,0.133,0.502,130.033,4,2
482,0.849,0.476,0,-10.479,1,0.445,0.0965,0.0,0.105,0.48,83.21,4,2
483,0.7,0.393,2,-10.88,1,0.0471,0.6,6.08e-06,0.113,0.477,79.638,4,2
484,0.77,0.729,11,-5.004,0,0.208,0.335,0.0,0.114,0.63,150.112,4,2
485,0.874,0.876,4,-8.3,0,0.153,0.377,0.0,0.194,0.851,106.68,4,2
486,0.781,0.447,10,-13.725,0,0.195,0.00502,0.000804,0.0352,0.736,89.264,4,2
487,0.482,0.635,5,-5.422,0,0.4,0.368,0.0,0.122,0.817,172.231,3,2
488,0.876,0.636,1,-5.921,1,0.24,0.0501,0.0,0.0931,0.504,117.968,4,2
489,0.815,0.459,9,-12.683,1,0.203,0.0232,0.000483,0.165,0.127,99.966,4,2
490,0.806,0.634,7,-6.548,1,0.0473,0.651,0.0,0.359,0.815,117.957,4,2
491,0.869,0.68,1,-6.233,1,0.318,0.0416,1.12e-06,0.0914,0.815,85.519,4,2
492,0.618,0.448,9,-10.248,0,0.0676,0.027,0.767,0.0924,0.074,107.181,3,2
493,0.773,0.281,1,-9.781,1,0.11,0.24,0.0,0.112,0.465,102.019,4,2
494,0.734,0.864,2,-6.119,1,0.303,0.022,9.85e-06,0.246,0.47,105.932,4,2
495,0.727,0.513,6,-8.823,0,0.0524,0.0335,0.0,0.302,0.568,76.211,4,2
496,0.883,0.896,0,-3.695,1,0.208,0.268,1.04e-06,0.0564,0.748,93.928,4,2
497,0.786,0.91,7,-4.384,1,0.29,0.229,0.0,0.266,0.435,91.447,4,2
498,0.801,0.724,6,-5.061,1,0.362,0.411,0.0,0.0901,0.7,141.088,4,2
499,0.854,0.498,1,-9.105,1,0.266,0.0442,1.45e-05,0.0758,0.275,106.011,4,2
500,0.753,0.524,10,-6.291,0,0.0461,0.055,0.0,0.188,0.199,103.965,4,2
501,0.765,0.719,9,-4.982,1,0.299,0.0132,0.0,0.116,0.782,84.997,4,2
502,0.828,0.489,1,-5.644,1,0.238,0.0124,0.0,0.0721,0.136,98.002,3,2
503,0.721,0.565,0,-9.157,0,0.28,0.248,0.0,0.284,0.597,93.8,4,2
504,0.821,0.643,1,-7.337,0,0.295,0.00475,2.23e-05,0.0626,0.32,140.075,4,2
505,0.57,0.439,2,-9.238,0,0.166,0.331,3e-06,0.12,0.19,90.992,4,2
506,0.827,0.513,1,-8.109,0,0.335,0.0131,0.0,0.0823,0.249,133.005,4,2
507,0.52,0.891,0,-4.624,0,0.354,0.523,0.0,0.688,0.855,128.318,5,2
508,0.613,0.491,3,-10.315,1,0.142,0.871,0.175,0.116,0.225,81.327,4,2
509,0.928,0.341,11,-10.196,0,0.103,0.0614,0.0,0.162,0.745,129.966,4,2
510,0.669,0.423,7,-10.472,0,0.206,0.0375,0.0,0.0826,0.382,191.05,4,2
511,0.539,0.951,10,-4.138,0,0.0478,0.174,4.36e-05,0.218,0.78,159.731,4,2
512,0.856,0.564,6,-6.295,0,0.392,0.00327,0.0,0.134,0.483,77.972,4,2
513,0.753,0.68,10,-5.188,0,0.177,0.122,0.0,0.606,0.601,135.042,4,2
514,0.713,0.793,2,-5.277,1,0.397,0.271,0.0,0.727,0.203,71.724,4,2
515,0.901,0.614,1,-6.732,0,0.263,0.0115,5.48e-06,0.108,0.266,135.504,4,2
516,0.633,0.81,11,-6.819,0,0.0486,0.0997,1.91e-06,0.12,0.665,94.009,4,2
517,0.629,0.468,6,-9.208,1,0.256,0.531,0.0,0.0698,0.525,148.101,4,2
518,0.836,0.906,1,-2.902,1,0.279,0.000426,0.0,0.227,0.718,165.091,4,2
519,0.829,0.852,2,-4.655,1,0.346,0.351,0.000109,0.324,0.713,103.127,4,2
520,0.795,0.535,6,-9.707,1,0.158,0.537,1.1e-06,0.1,0.551,90.017,4,2
521,0.62,0.734,1,-9.659,1,0.564,0.0353,0.617,0.336,0.197,172.063,5,2
522,0.867,0.576,6,-6.433,0,0.334,0.0023,0.0,0.148,0.417,77.983,4,2
523,0.854,0.628,11,-6.359,0,0.13,0.427,0.0,0.15,0.619,99.972,4,2
524,0.833,0.766,7,-4.309,1,0.406,0.0796,3.82e-06,0.158,0.63,144.916,4,2
525,0.854,0.474,8,-8.849,0,0.315,0.0576,0.0,0.117,0.522,85.034,4,2
526,0.476,0.747,2,-5.768,1,0.25,0.00753,0.0,0.173,0.122,140.268,4,2
527,0.593,0.593,11,-8.216,1,0.289,0.0306,9.94e-06,0.229,0.488,81.291,1,2
528,0.843,0.806,4,-5.946,0,0.269,0.143,0.0,0.0771,0.613,94.948,4,2
529,0.803,0.545,10,-8.822,1,0.279,0.0336,0.0,0.112,0.0993,144.01,4,2
530,0.907,0.734,8,-3.112,1,0.317,0.0741,2.36e-05,0.105,0.351,133.964,4,2
531,0.736,0.914,7,-3.707,1,0.285,0.318,0.0,0.0447,0.932,136.068,4,2
532,0.854,0.463,5,-6.159,1,0.137,0.117,0.0,0.354,0.549,120.024,4,2
533,0.337,0.724,6,-8.155,0,0.221,0.0394,0.0,0.123,0.564,69.21,4,2
534,0.785,0.343,9,-10.923,0,0.0862,0.593,0.0,0.103,0.468,118.065,4,2
535,0.716,0.537,0,-7.648,0,0.0514,0.233,0.0,0.157,0.28,129.979,4,2
536,0.731,0.792,6,-5.293,0,0.166,0.285,0.0,0.145,0.296,128.931,4,2
537,0.826,0.5,7,-8.266,1,0.147,0.0445,0.0,0.202,0.493,130.014,4,2
538,0.706,0.574,0,-9.529,1,0.066,0.362,0.927,0.207,0.24,137.972,4,2
539,0.565,0.641,0,-5.566,0,0.354,0.0572,0.0,0.117,0.535,108.232,5,2
540,0.55,0.637,8,-5.212,1,0.163,0.597,0.0,0.129,0.535,84.448,4,2
541,0.634,0.739,3,-6.08,1,0.433,0.141,0.0,0.82,0.761,146.296,4,2
542,0.943,0.528,0,-8.631,1,0.299,0.00291,0.0,0.0858,0.608,97.542,4,2
543,0.668,0.435,1,-9.839,1,0.479,0.257,0.0,0.123,0.609,174.142,4,2
544,0.582,0.636,9,-5.851,1,0.118,0.566,0.0,0.106,0.272,114.603,3,2
545,0.55,0.589,1,-6.656,1,0.449,0.0999,0.0,0.714,0.265,96.237,5,2
546,0.626,0.425,0,-7.753,0,0.0349,0.305,0.0,0.273,0.216,135.342,4,2
547,0.669,0.574,4,-6.442,0,0.0286,0.0175,0.00294,0.146,0.273,120.013,4,2
548,0.773,0.851,0,-3.563,0,0.214,0.618,0.00266,0.114,0.835,91.069,4,2
549,0.61,0.508,8,-6.682,0,0.152,0.297,0.0,0.384,0.758,178.818,4,2
550,0.693,0.699,0,-5.763,0,0.433,0.0964,0.0,0.334,0.765,185.919,4,2
551,0.687,0.51,10,-8.501,1,0.076,0.745,0.0,0.117,0.666,122.253,4,2
552,0.875,0.745,1,-5.878,1,0.269,0.0227,2.37e-06,0.287,0.749,95.201,4,2
553,0.792,0.511,2,-6.876,1,0.0409,0.124,9.04e-05,0.14,0.111,113.983,4,2
554,0.846,0.725,5,-6.803,0,0.0934,0.361,0.000406,0.0752,0.814,95.011,4,2
555,0.815,0.705,5,-7.913,0,0.289,0.569,0.0,0.347,0.964,144.064,4,2
556,0.514,0.638,0,-5.033,1,0.0861,0.0204,0.0704,0.327,0.521,173.628,4,2
557,0.287,0.956,5,-2.847,0,0.258,0.0937,0.0,0.423,0.475,82.578,4,2
558,0.722,0.501,10,-6.113,0,0.0625,0.255,0.0,0.0857,0.541,144.076,4,2
559,0.364,0.752,2,-5.429,1,0.304,0.0007,0.0,0.318,0.606,79.119,4,2
560,0.691,0.679,4,-6.429,0,0.233,0.204,0.0,0.162,0.283,142.094,4,2
561,0.839,0.793,0,-5.885,1,0.407,0.547,0.0,0.134,0.771,143.978,4,2
562,0.857,0.462,1,-14.346,1,0.345,0.176,0.0,0.351,0.927,144.109,4,2
563,0.774,0.627,1,-6.874,1,0.246,0.0236,0.0,0.181,0.437,155.116,4,2
564,0.71,0.0563,5,-18.856,0,0.84,0.949,0.0,0.202,0.516,107.619,3,2
565,0.748,0.47,2,-9.929,1,0.15,0.207,0.0,0.138,0.167,134.962,4,2
566,0.795,0.745,9,-7.58,0,0.27,0.0869,0.0,0.112,0.75,144.112,4,2
567,0.831,0.74,1,-3.723,1,0.152,0.00557,0.0,0.316,0.21,140.041,4,2
568,0.561,0.635,11,-8.482,1,0.353,0.0446,0.0,0.217,0.7,49.656,3,2
569,0.739,0.572,9,-6.762,0,0.0436,0.346,2.29e-06,0.303,0.566,139.063,4,2
